"spacing_norm","irregular_letter_ratio","baseline_norm","height_inconsistency_norm","skew_angle","label"
0.5632857317222019,0,0.2637766678577407,0.09180936456490468,-4.817643351939597,"non_dyslexic"
0.6215944938342415,0,0.24168459182823915,0.09195385826710428,-6.632514615138463,"non_dyslexic"
0.7867315885575167,0.03202846975088968,0.10476519464892291,0.08483597600270727,21.80140948635181,"non_dyslexic"
0.8350360073689499,0.23104693140794225,0.22930564391595626,0.226281021026115,20.905569336915512,"non_dyslexic"
0.7132696606380817,0.3384615384615385,0.32990387770218266,0.25973948386986634,5.08172741385768,"non_dyslexic"
0.8709353960750609,0,0.2214182686426422,0.04769014703626323,17.749528846095917,"non_dyslexic"
1.172257952372675,0.021352313167259787,0.2077290680200713,0.07926642385103295,-5.79634685935486,"non_dyslexic"
0.5754590237348858,0,0.1340094496228009,0.05414255542155747,22.459952663915416,"non_dyslexic"
0.6597519729425029,0.10150375939849623,0.11317817458478462,0.1432813065643045,26.250242369688888,"non_dyslexic"
1.3678336980306345,0.03343465045592705,0.1505902960533675,0.1193384975650645,-6.142718152354557,"non_dyslexic"
0.7139608913142338,0,0.16799408540586017,0.08499304489529558,-31.841593682438226,"non_dyslexic"
0.7767206953253465,0.056555269922879174,0.2519750432300788,0.1287930069040939,0.36262667396251363,"non_dyslexic"
0.8432102046239702,0.014970059880239521,0.22386342877853632,0.0975919059858554,-5.569325835068303,"non_dyslexic"
0.9869451697127937,0.14285714285714285,0.12263160044726137,0.1836829003007456,-12.994616791916506,"non_dyslexic"
0.7017028772753964,0.03347280334728033,0.18235571500766368,0.11719914009598094,-16.94809714068668,"non_dyslexic"
1.3540759178593653,0.03308823529411765,0.19417228415202326,0.1587271306293675,5.627331735325765,"non_dyslexic"
1.0306535569693465,0.23030303030303031,0.16327442728560446,0.2092706565183701,0.25184795827246637,"non_dyslexic"
0.8842434161583097,0.1625441696113074,0.18303501224354563,0.20367009143343245,-20.75832427154641,"non_dyslexic"
0.6659728582133045,0.2826603325415677,0.17920089267821906,0.19075484776803933,34.32820236343631,"non_dyslexic"
0.667708481318369,0,0.10213385399813754,0.10674641978693085,12.310122589728532,"non_dyslexic"
0.6990506719270126,0,0.1314892949903565,0.12950483639672924,35.842374874451636,"non_dyslexic"
1.1442665372796377,0,0.21128647339646625,0.06766312276511675,0,"non_dyslexic"
0.7468897020386828,0.14361702127659576,0.19721493694510744,0.14964118391556935,-34.02775976218836,"non_dyslexic"
0.6160008901746968,0.02601156069364162,0.13672200740340765,0.10217160403657348,16.652299730354155,"non_dyslexic"
0.864792948611342,0.3076923076923077,0.16829038943968497,0.1867680872703317,-6.877453084711635,"non_dyslexic"
0.7696753357130717,0.09540636042402827,0.19745731655655252,0.16716086041946637,-22.15413010635971,"non_dyslexic"
0.7014639071176173,0.054404145077720206,0.20521949339682763,0.15502721139056702,29.460087630366402,"non_dyslexic"
0.7666351308735414,0.013574660633484163,0.1025946632421322,0.13944117140177323,-15.945395900922856,"non_dyslexic"
0.7753068416575526,0.06551724137931035,0.12476007369878106,0.14656559791284318,19.830290971615995,"non_dyslexic"
0.5889443774754606,0.14736842105263157,0.1584631533409371,0.16571287298426515,-4.7108345356204735,"non_dyslexic"
0.6515894487656408,0.1444141689373297,0.12771811672454636,0.1668852675547683,21.28640511365909,"non_dyslexic"
0.720620842572062,0.20615384615384616,0.18923952775236833,0.1938876450957805,18.018397289260154,"non_dyslexic"
0.5497907949790795,0.0410958904109589,0.09979703946989288,0.15623791772406784,-14.179268082266505,"non_dyslexic"
0.8045292014302741,0.05555555555555555,0.3189755961663198,0.14332012162029134,10.283570651135282,"non_dyslexic"
0.5878243512974052,0.043010752688172046,0.103004697037417,0.14024313767766144,-5.982956502816053,"non_dyslexic"
0.8113971651721145,0.08021390374331551,0.3609105546994552,0.14429929434927183,17.076410284861616,"non_dyslexic"
0.9293089753772836,0.015384615384615385,0.34846612314639014,0.10730833728289228,-20.44771014752873,"non_dyslexic"
0.6647298082510168,0.16287878787878787,0.176760645338225,0.21476318966872562,0.4960549603952498,"non_dyslexic"
0.6388969101934739,0.19322033898305085,0.18695486772443734,0.16343827576133216,-10.968754810398082,"non_dyslexic"
